"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3"
"","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D8%A8%D9%88%D8%AA%D9%8A%D9%83%E2%80%AD/data=!4m7!3m6!1s0x3e2f038ef6aae0b7:0xb3c800f99bde422c!8m2!3d24.7029535!4d46.6786015!16s%2Fg%2F11c3_mljh0!19sChIJt-Cq9o4DLz4RLELem_kAyLM?authuser=0&hl=ar&rclk=1","برجر بوتيك","4.1","(15,575)","·","$$$","مطعم","·","","·","شارع موسى بن نصير","مفتوح","⋅ يغلق ١ ص","https://lh5.googleusercontent.com/p/AF1QipN-yDuAW-X0wOlwLshQuEtu8fS-p5T1WdajlRFA=w89-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%87%D9%86%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5f7bfcae8ab:0xe568c25bae179935!8m2!3d24.7992117!4d46.5976377!16s%2Fg%2F11q9d7dc69!19sChIJq-jKv_flLj4RNZkXrlvCaOU?authuser=0&hl=ar&rclk=1","برجر هنش","4.5","(5,859)","·","$$","هامبرغر","·","","·","طريق أنس ابن مالك","مفتوح","⋅ يغلق ٣:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipPZx7-HBwcAaEqZOdTJLwdwFElrSjn-GOS3M-Ne=w80-h94-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%88+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f0372d5551f29:0x1e7183417e8f978f!8m2!3d24.6968834!4d46.7019045!16s%2Fg%2F11bxfqbq2r!19sChIJKR9V1XIDLz4Rj5ePfkGDcR4?authuser=0&hl=ar&rclk=1","برجر و برجر","3.8","(475)","·","$$","هامبرغر","·","","MPW2+QQ2، طريق الأمير سلطان بن عبدالعزيز","","مفتوح","⋅ يغلق ٢ ص","https://lh5.googleusercontent.com/p/AF1QipPbM7spK8t6T6oNY7KUvuEYiGjWowmx-TX16j5w=w80-h106-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D8%A7%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3896b87662b:0x57320c30e188c2f2!8m2!3d24.7856846!4d46.6458027!16s%2Fg%2F11rzpnlz3t!19sChIJK2aHa4njLj4R8sKI4TAMMlc?authuser=0&hl=ar&rclk=1","ساين","4.4","(8,619)","·","$$","هامبرغر","·","","·","حي, 3534 طريق الثمامة","مفتوح","⋅ يغلق ٤ ص","https://lh5.googleusercontent.com/p/AF1QipN3oiJA8NxuadEqAhDB1dh38DowHNwvRETR5lyD=w138-h92-k-no","الجلوس داخل المكان","·","خدمة الطلب أثناء القيادة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B1%D9%8A%D8%AC%D9%84+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee4ba13b4cff7:0xbeb75d8878268a67!8m2!3d24.8285657!4d46.6601207!16s%2Fg%2F11f31_hb1_!19sChIJ98-0E7rkLj4RZ4omeIhdt74?authuser=0&hl=ar&rclk=1","ريجل برجر","4.4","(5,722)","·","$$$","هامبرغر","·","","·","⋅ يغلق ٢:٣٠ ص","Abu Bakr Street","مفتوح","https://lh5.googleusercontent.com/p/AF1QipMyWSTvQ1yHZqgQh5WAhx5rmV5hddZ2jmvHLVf5=w92-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D9%88+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2efd516dc9f0d5:0x54aae8b9cb57b1f1!8m2!3d24.7774089!4d46.7260348!16s%2Fg%2F11jj1b0kn8!19sChIJ1fDJbVH9Lj4R8bFXy7noqlQ?authuser=0&hl=ar&rclk=1","سو برجر","4.3","(1,211)","","","هامبرغر","","","","","مفتوح","⋅ يغلق ١ ص","https://lh5.googleusercontent.com/p/AF1QipMTMsTOYi32Z6NtNr2Nk58wkd-4JGzgfPlomzor=w138-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A3%D9%88+%D8%AC%D9%8A+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x1580a12c277115d7:0x15dd95f56659130b!8m2!3d24.7527928!4d46.6388955!16s%2Fg%2F11q9db__tb!19sChIJ1xVxJyyhgBURCxNZZvWV3RU?authuser=0&hl=ar&rclk=1","أو جي برجر","4.3","(754)","","","هامبرغر","·","","·","⋅ يغلق ٣ ص","Dist, 7940 At Takhassusi 4189","مفتوح","","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D9%86+%D8%A7%D9%88%D9%81+%D8%A3+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f1da60817ef39:0x48c8fb39dd3224b1!8m2!3d24.7265758!4d46.6440888!16s%2Fg%2F11rv71qw8z!19sChIJOe8XCKYdLz4RsSQy3Tn7yEg?authuser=0&hl=ar&rclk=1","سن اوف أ برجر","4.1","(317)","","","هامبرغر","·","","PJGV+JJP, طريق الأمير تركي بن عبدالعزيز","","مفتوح","⋅ يغلق ٢ ص","","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D8%A7%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f05fff7e18643:0xbbceeea010efe17b!8m2!3d24.59874!4d46.6924967!16s%2Fg%2F11trygvhfc!19sChIJQ4bh9_8FLz4Re-HvEKDuzrs?authuser=0&hl=ar&rclk=1","ساين","4.4","(4,966)","·","$$","هامبرغر","·","","·","⋅ يغلق ٤ ص","HMXV+G29","مفتوح","","الجلوس داخل المكان","·","خدمة الطلب أثناء القيادة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B1%D9%8A%D8%AC%D9%84+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f03d6a52c4e4d:0x8952e049ab03b2d1!8m2!3d24.7011463!4d46.6761766!16s%2Fg%2F11s1zk94c6!19sChIJTU4spdYDLz4R0bIDq0ngUok?authuser=0&hl=ar&rclk=1","ريجل برجر","4.8","(2,925)","·","$$","الأمريكي","·","","·","Century Corner Mall، طريق الملك فهد","مفتوح","⋅ يغلق ٢:٣٠ ص","","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D8%B9%D8%A7%D9%84%D9%88%D8%A7%D9%82%D9%81%E2%80%AD/data=!4m7!3m6!1s0x3e2efde3999c572b:0x9d1c6b14812655a3!8m2!3d24.7782762!4d46.7114086!16s%2Fg%2F11gh2rdr9k!19sChIJK1ecmeP9Lj4Ro1UmgRRrHJ0?authuser=0&hl=ar&rclk=1","برجر عالواقف","4.5","(1,579)","","","هامبرغر","·","","","⋅ يغلق ٢ ص","8385 Saudi Arabia","مفتوح","","الجلوس داخل المكان","·","خدمة الطلب أثناء القيادة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+12%E2%80%AD/data=!4m7!3m6!1s0x3e2ee40fb0d70a7d:0x78534e108e7ee2a4!8m2!3d24.803403!4d46.6049306!16s%2Fg%2F11c3tfzyn8!19sChIJfQrXsA_kLj4RpOJ-jhBOU3g?authuser=0&hl=ar&rclk=1","برجر 12","4.0","(974)","·","$$","وجبات سريعة","·","","·","طريق أنس ابن مالك","مفتوح","⋅ يغلق ٢ ص","","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D9%86%D8%B4%D8%B1%D9%8A+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f033d93d6d0db:0xbdecaad63feda634!8m2!3d24.698376!4d46.6894068!16s%2Fg%2F1pzq274nb!19sChIJ29DWkz0DLz4RNKbtP9aq7L0?authuser=0&hl=ar&rclk=1","سنشري برجر","4.3","(8,906)","·","$$","هامبرغر","·","","·","طريق الأمير محمد بن عبدالعزيز","مفتوح","⋅ يغلق ٤ ص","","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B1%D9%8A%D8%AC%D9%84+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee31078fb8033:0xf26f4b07868baeaf!8m2!3d24.759716!4d46.6032018!16s%2Fg%2F11s5cxgp52!19sChIJM4D7eBDjLj4Rr66LhgdLb_I?authuser=0&hl=ar&rclk=1","ريجل برجر","4.7","(1,531)","·","$$","مأكولات غربية","·","","·","مجمع لومير سنتر, شارع الأمير تركي ين عبدالعزيز مخرج 2","مفتوح","⋅ يغلق ١ ص","","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D8%A7%D9%86%D8%AF+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2efd3c856d9ced:0xdc8ce97c334ff4b5!8m2!3d24.7627427!4d46.7151168!16s%2Fg%2F11gzplk7rd!19sChIJ7ZxthTz9Lj4RtfRPM3zpjNw?authuser=0&hl=ar&rclk=1","برجر اند برجر","3.6","(81)","","","هامبرغر","·","","","⋅ يغلق ٢ ص","QP78+32X","مفتوح","","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A%D8%A7+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2ee522cc353bcb:0xdbd925e23ee7515c!8m2!3d24.8064834!4d46.6122904!16s%2Fg%2F11h4c9htfr!19sChIJyzs1zCLlLj4RXFHnPuIl2ds?authuser=0&hl=ar&rclk=1","كاليفورنيا برجر‏","4.6","(16,293)","·","$$","هامبرغر","·","","·","طريق أنس ابن مالك","مفتوح","⋅ يغلق ١ ص","","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%A1%D9%A2%E2%80%AD/data=!4m7!3m6!1s0x3e2f01a849d805c5:0x428568593ad38545!8m2!3d24.7215737!4d46.7883031!16s%2Fg%2F11h0mc2gq3!19sChIJxQXYSagBLz4RRYXTOllohUI?authuser=0&hl=ar&rclk=1","برجر ١٢","3.7","(216)","","","هامبرغر","·","","2520 الإمام الشافعي، 6997","","مفتوح على مدار 24 ساعة","","","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%83%D8%A7%D8%B3%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d74347a6e6b:0x8041ea864ff7a780!8m2!3d24.714561!4d46.6345087!16s%2Fg%2F1hm47j9g2!19sChIJa256NHQdLz4RgKf3T4bqQYA?authuser=0&hl=ar&rclk=1","برجر كاسل","4.1","(1,065)","·","$$","وجبات سريعة","·","","طريق الملك عبدالله","","مفتوح","⋅ يغلق ١:٣٠ ص","","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A3%D9%88+%D8%AC%D9%8A+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x1580a12c277115d7:0x15dd95f56659130b!8m2!3d24.7527928!4d46.6388955!16s%2Fg%2F11q9db__tb!19sChIJ1xVxJyyhgBURCxNZZvWV3RU?authuser=0&hl=ar&rclk=1","أو جي برجر","4.3","(754)","","","هامبرغر","·","","·","⋅ يغلق ٣ ص","Dist, 7940 At Takhassusi 4189","مفتوح","https://lh5.googleusercontent.com/p/AF1QipPgCUmugd1blZOEwS8gxtW0nd0wSEL4xsm-27jz=w106-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D9%86+%D8%A7%D9%88%D9%81+%D8%A3+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f1da60817ef39:0x48c8fb39dd3224b1!8m2!3d24.7265758!4d46.6440888!16s%2Fg%2F11rv71qw8z!19sChIJOe8XCKYdLz4RsSQy3Tn7yEg?authuser=0&hl=ar&rclk=1","سن اوف أ برجر","4.1","(317)","","","هامبرغر","·","","PJGV+JJP, طريق الأمير تركي بن عبدالعزيز","","مفتوح","⋅ يغلق ٢ ص","https://lh5.googleusercontent.com/p/AF1QipPWgXth16dkxpYCN4P4XLuUqzYqOyVeYob4yd6a=w80-h106-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D8%A7%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f05fff7e18643:0xbbceeea010efe17b!8m2!3d24.59874!4d46.6924967!16s%2Fg%2F11trygvhfc!19sChIJQ4bh9_8FLz4Re-HvEKDuzrs?authuser=0&hl=ar&rclk=1","ساين","4.4","(4,966)","·","$$","هامبرغر","·","","·","⋅ يغلق ٤ ص","HMXV+G29","مفتوح","https://lh5.googleusercontent.com/p/AF1QipPgzwB6_PGyxFb0rcTzMIFhpUjI3Agc17xh-3qc=w80-h106-k-no","الجلوس داخل المكان","·","خدمة الطلب أثناء القيادة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B1%D9%8A%D8%AC%D9%84+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f03d6a52c4e4d:0x8952e049ab03b2d1!8m2!3d24.7011463!4d46.6761766!16s%2Fg%2F11s1zk94c6!19sChIJTU4spdYDLz4R0bIDq0ngUok?authuser=0&hl=ar&rclk=1","ريجل برجر","4.8","(2,925)","·","$$","الأمريكي","·","","·","Century Corner Mall، طريق الملك فهد","مفتوح","⋅ يغلق ٢:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipOHNlof2uP93UvMQs-EkAaIyQAg_OwwBwTnrN8o=w92-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D8%B9%D8%A7%D9%84%D9%88%D8%A7%D9%82%D9%81%E2%80%AD/data=!4m7!3m6!1s0x3e2efde3999c572b:0x9d1c6b14812655a3!8m2!3d24.7782762!4d46.7114086!16s%2Fg%2F11gh2rdr9k!19sChIJK1ecmeP9Lj4Ro1UmgRRrHJ0?authuser=0&hl=ar&rclk=1","برجر عالواقف","4.5","(1,579)","","","هامبرغر","·","","","⋅ يغلق ٢ ص","8385 Saudi Arabia","مفتوح","https://lh5.googleusercontent.com/p/AF1QipOTzYl788HkjGong8xYZ6RqyfOdf3LJCf4TLZRX=w92-h92-k-no","الجلوس داخل المكان","·","خدمة الطلب أثناء القيادة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+12%E2%80%AD/data=!4m7!3m6!1s0x3e2ee40fb0d70a7d:0x78534e108e7ee2a4!8m2!3d24.803403!4d46.6049306!16s%2Fg%2F11c3tfzyn8!19sChIJfQrXsA_kLj4RpOJ-jhBOU3g?authuser=0&hl=ar&rclk=1","برجر 12","4.0","(974)","·","$$","وجبات سريعة","·","","·","طريق أنس ابن مالك","مفتوح","⋅ يغلق ٢ ص","https://lh5.googleusercontent.com/p/AF1QipMeA6ojMyoVlSohpmx4seX4RK8NNiLEbin2cv7n=w92-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D9%86%D8%B4%D8%B1%D9%8A+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f033d93d6d0db:0xbdecaad63feda634!8m2!3d24.698376!4d46.6894068!16s%2Fg%2F1pzq274nb!19sChIJ29DWkz0DLz4RNKbtP9aq7L0?authuser=0&hl=ar&rclk=1","سنشري برجر","4.3","(8,906)","·","$$","هامبرغر","·","","·","طريق الأمير محمد بن عبدالعزيز","مفتوح","⋅ يغلق ٤ ص","https://lh5.googleusercontent.com/p/AF1QipPkkV8zNouBawifE9HXY_0hzU63hW4a2jjJzfYU=w122-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B1%D9%8A%D8%AC%D9%84+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee31078fb8033:0xf26f4b07868baeaf!8m2!3d24.759716!4d46.6032018!16s%2Fg%2F11s5cxgp52!19sChIJM4D7eBDjLj4Rr66LhgdLb_I?authuser=0&hl=ar&rclk=1","ريجل برجر","4.7","(1,531)","·","$$","مأكولات غربية","·","","·","مجمع لومير سنتر, شارع الأمير تركي ين عبدالعزيز مخرج 2","مفتوح","⋅ يغلق ١ ص","https://lh5.googleusercontent.com/p/AF1QipM8w2hi9SKMg4NvK3x_C7vTrQ0s_TvBzuZvGePT=w80-h113-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D8%A7%D9%86%D8%AF+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2efd3c856d9ced:0xdc8ce97c334ff4b5!8m2!3d24.7627427!4d46.7151168!16s%2Fg%2F11gzplk7rd!19sChIJ7ZxthTz9Lj4RtfRPM3zpjNw?authuser=0&hl=ar&rclk=1","برجر اند برجر","3.6","(81)","","","هامبرغر","·","","","⋅ يغلق ٢ ص","QP78+32X","مفتوح","https://lh5.googleusercontent.com/p/AF1QipM-pPIFcbS-GdvL9yGtXVlzPToTjMZzsZl4QVvm=w80-h177-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A%D8%A7+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2ee522cc353bcb:0xdbd925e23ee7515c!8m2!3d24.8064834!4d46.6122904!16s%2Fg%2F11h4c9htfr!19sChIJyzs1zCLlLj4RXFHnPuIl2ds?authuser=0&hl=ar&rclk=1","كاليفورنيا برجر‏","4.6","(16,293)","·","$$","هامبرغر","·","","·","طريق أنس ابن مالك","مفتوح","⋅ يغلق ١ ص","https://lh5.googleusercontent.com/p/AF1QipNb9tS41YarEk3HB-E8EekvvATKUQ0XP5h819yg=w122-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%A1%D9%A2%E2%80%AD/data=!4m7!3m6!1s0x3e2f01a849d805c5:0x428568593ad38545!8m2!3d24.7215737!4d46.7883031!16s%2Fg%2F11h0mc2gq3!19sChIJxQXYSagBLz4RRYXTOllohUI?authuser=0&hl=ar&rclk=1","برجر ١٢","3.7","(216)","","","هامبرغر","·","","2520 الإمام الشافعي، 6997","","مفتوح على مدار 24 ساعة","","https://lh5.googleusercontent.com/p/AF1QipNFRko1xILk_AWGE0IbRHr0pTM56A_KGFVx74g8=w90-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%83%D8%A7%D8%B3%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d74347a6e6b:0x8041ea864ff7a780!8m2!3d24.714561!4d46.6345087!16s%2Fg%2F1hm47j9g2!19sChIJa256NHQdLz4RgKf3T4bqQYA?authuser=0&hl=ar&rclk=1","برجر كاسل","4.1","(1,065)","·","$$","وجبات سريعة","·","","طريق الملك عبدالله","","مفتوح","⋅ يغلق ١:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipNLjzutmogeVGBsLF979wydj07ugDRaPeiwTpZU=w103-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D9%8A%D9%88%D8%B1%D8%AC%D8%B1+%7C+PUREGER%E2%80%AD/data=!4m7!3m6!1s0x3e2f1113a1a1c0f7:0xd4924f10d45b67d4!8m2!3d24.565265!4d46.6339935!16s%2Fg%2F11lkhsc9c0!19sChIJ98ChoRMRLz4R1Gdb1BBPktQ?authuser=0&hl=ar&rclk=1","بيورجر | PUREGER","3.9","(582)","·","$$","هامبرغر","·","","شارع الشيخ إسحاق بن عبدالحمن بن حسن","","مفتوح","⋅ يغلق ٣ ص","https://lh5.googleusercontent.com/p/AF1QipM2MO1nt73Aj9fV55gBzWvjEJU9Es0b_HjnsL5L=w80-h106-k-no","أبرز عناصر القائمة:","","برجر","",""
"https://www.google.com/maps/place/%D8%B9%D8%B1%D8%B6+%D8%A7%D9%84%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2eff73f4decfb5:0x7596e0e8ed68a3e5!8m2!3d24.8356949!4d46.8095604!16s%2Fg%2F11c328ylzy!19sChIJtc_e9HP_Lj4R5aNo7ejglnU?authuser=0&hl=ar&rclk=1","عرض البرجر","4.2","(439)","·","$$","وجبات سريعة","·","","وادي الساحل","","مفتوح","⋅ يغلق ٤ ص","https://lh5.googleusercontent.com/p/AF1QipNr7WRL-vzBUng0EPVJCK92VdGHBl8iZUFA4G1I=w80-h106-k-no","الجلوس داخل المكان","·","خدمة الطلب أثناء القيادة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D9%8A+%D9%88%D9%86+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee531fc3b16a3:0xc34a3fbdf0451fee!8m2!3d24.7403221!4d46.6464867!16s%2Fg%2F11ghn6llsm!19sChIJoxY7_DHlLj4R7h9F8L0_SsM?authuser=0&hl=ar&rclk=1","بي ون برجر","4.3","(649)","·","$$","هامبرغر","·","","طريق الامام سعود بن عبدالعزيز بن محمد الفرعي","","مفتوح","⋅ يغلق أبوابه في الساعة ٤:٣٠ ص يوم الاثنين","https://lh5.googleusercontent.com/p/AF1QipPTOX5yixVZgFnX12G6ZteieI_dZUy51XdHaRAk=w80-h100-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%87%D9%86%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3bccb13cd77:0xc82f1b26ff233256!8m2!3d24.7350546!4d46.6486342!16s%2Fg%2F11kpgtcr5w!19sChIJd80Ty7zjLj4RVjIj_yYbL8g?authuser=0&hl=ar&rclk=1","برجر هنش","4.5","(859)","","","مطعم","·","","","","مفتوح","⋅ يغلق ٣:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipO0vNB4NfkxKJdbcT-Ha5N59ss2jwOuH-k_mPOD=w80-h106-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/Burger+Days+%D8%A8%D8%B1%D8%AC%D8%B1+%D8%AF%D8%A7%D9%8A%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f033fa6227583:0x12aa3af167a00bfd!8m2!3d24.7621799!4d46.7231182!16s%2Fg%2F11mqz5g_n6!19sChIJg3Uipj8DLz4R_QugZ_E6qhI?authuser=0&hl=ar&rclk=1","Burger Days برجر دايز","4.1","(1,118)","","","وجبات سريعة","·","","3008 شارع الأمير مقرن بن عبدالعزيز","","مفتوح","⋅ يغلق أبوابه في الساعة ٤:٣٠ ص يوم الاثنين","https://lh5.googleusercontent.com/p/AF1QipOVn7Vts3Kqk2JlJW5qB1UcUM3Yeo_o6klgsGIJ=w92-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A2%D8%B1+%D9%83%D9%8A%D9%88+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5737e0f0adb:0x1ecde646b2544e89!8m2!3d24.8014638!4d46.6009267!16s%2Fg%2F11rckyb163!19sChIJ2woPfnPlLj4RiU5UskbmzR4?authuser=0&hl=ar&rclk=1","آر كيو برجر","4.1","(654)","","","هامبرغر","·","","·","طريق أنس ابن مالك","مفتوح","⋅ يغلق ٢ ص","https://lh5.googleusercontent.com/p/AF1QipOAms-keSdzMyavPyU5X0BUD8J_gg8tOTcq5fhl=w98-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/777+%D8%A8%D8%B1%D8%AC%D8%B1+%D9%85%D8%B4%D9%88%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efd4c0583f27b:0xf4ff04a4855105d4!8m2!3d24.7582818!4d46.6747223!16s%2Fg%2F12hvgmk28!19sChIJe_KDBUz9Lj4R1AVRhaQE__Q?authuser=0&hl=ar&rclk=1","777 برجر مشوي","4.2","(5,913)","","","هامبرغر","·","","·","طريق الملك عبدالعزيز الفرعي","مفتوح","⋅ يغلق ٢:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipOeiGbexndTC9ezff26ayYn2Ayk3Zd3h1QKM91A=w138-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A7%D9%84+%D8%AF%D9%8A+%D8%A7%D9%86+%D8%A8%D8%B1%D8%AC%D8%B1+BURGERS+LDN%E2%80%AD/data=!4m7!3m6!1s0x3e2f03e08653d0f1:0xac36f783500f7f14!8m2!3d24.6999465!4d46.6717929!16s%2Fg%2F11kqs2vt65!19sChIJ8dBThuADLz4RFH8PUIP3Nqw?authuser=0&hl=ar&rclk=1","ال دي ان برجر BURGERS LDN","4.7","(231)","","","مطعم وجبات سريعة","·","","","⋅ يغلق ٤ ص","nasar، موسى الحجاوي، Ibn Al Athir","مفتوح","https://lh5.googleusercontent.com/p/AF1QipPSojEyaQ6kSwhFiVTsFOt7sid6Gpq_of_1oH6-=w92-h92-k-no","الإيصال إلى السيارة","·","التسليم بدون تلامس","",""
